origintime,publicid,eventtype,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty,geometry
2022-05-27 23:01:34.862000+00:00,2022p397186,earthquake,2022-06-08T23:39:54.241Z,175.9684601,-38.78295898,1.72704606,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,13,7,0.12372271,78.57240295,0.26772027,0.13723868,POINT (1857852.6915202085 5703122.240011902)
2022-05-28 10:48:36.468000+00:00,2022p398514,earthquake,2022-05-28T10:56:16.234Z,175.9565887,-38.78436279,1.30463512,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,13,5,0.118235,75.0879364,0.25731685,0.26618496,POINT (1856816.2524956877 5702999.852413768)
2022-05-28 12:09:24.912000+00:00,2022p398666,earthquake,2022-05-28T12:11:55.369Z,176.0007019,-38.83565521,1.02299919,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,10,2,0.09011398,189.6493835,0.2934452,0.0,POINT (1860461.7305007004 5697181.457316867)
2022-05-28 14:04:51.172000+00:00,2022p398882,earthquake,2022-05-28T14:08:12.000Z,176.0102997,-38.79889679,1.7518449,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,21,15,0.1117889,63.00289917,0.35213061,0.0,POINT (1861429.4887883381 5701234.2323414)
2022-05-28 16:49:38.545000+00:00,2022p399192,earthquake,2022-05-28T16:56:49.742Z,175.9265137,-38.8239975,1.52012555,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,18,13,0.12777852,60.24846268,0.40488453,0.0,POINT (1854062.431305503 5698684.552951778)
2022-05-29 07:36:42.480000+00:00,2022p400856,earthquake,2022-05-29T07:49:46.170Z,175.9041595,-38.8300209,1.73963838,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,11,3,0.16904558,77.27290344,0.32464814,0.0,POINT (1852100.1475737975 5698077.935943846)
2022-05-29 18:08:39.836000+00:00,2022p402043,earthquake,2022-05-29T18:11:16.824Z,175.9807739,-38.86713409,2.02574364,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,14,8,0.09004297,89.73036194,0.42893303,0.0,POINT (1858617.5015449706 5693743.968173913)
2022-05-29 18:13:49.162000+00:00,2022p402052,earthquake,2022-06-12T21:40:24.851Z,175.8256531,-38.79860306,3.52840214,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,34,28,88,0.07963055,41.97036743,0.47512091,0.18080493,POINT (1845391.9540927617 5701779.089698588)
2022-05-29 18:16:54.307000+00:00,2022p402058,earthquake,2022-05-29T22:19:24.142Z,175.8421326,-38.80118942,1.97088653,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,26,17,6,0.12619911,97.02655792,0.44097379,0.21106384,POINT (1846814.4284280872 5701447.614216211)
2022-05-29 18:18:23.563000+00:00,2022p402061,earthquake,2022-05-29T22:19:41.556Z,175.8404999,-38.80274963,1.50852041,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,13,4,0.12649766,96.57093048,0.50743697,0.17283714,POINT (1846667.233121669 5701278.846140283)
2022-05-29 18:27:24.760000+00:00,2022p402078,earthquake,2022-05-29T18:31:07.679Z,175.8468628,-38.81491089,2.2950836,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,17,18,0.13893938,65.14269257,0.42766825,0.0,POINT (1847177.8119133066 5699911.77953472)
2022-05-29 18:30:17.403000+00:00,2022p402083,earthquake,2022-05-29T21:21:31.163Z,175.8508911,-38.78632355,1.69832754,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,14,9,2,0.10094495,155.7044983,0.45093483,0.33347069,POINT (1847626.6454367877 5703073.978213515)
2022-05-29 18:52:31.988000+00:00,2022p402125,earthquake,2022-05-29T19:21:37.823Z,175.8250885,-38.81320572,2.17514071,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,31,23,12,0.12728354,55.3313446,0.42843681,0.12246878,POINT (1845292.7881602766 5700159.760808865)
2022-05-29 18:58:30.146000+00:00,2022p402136,earthquake,2022-05-29T19:05:11.402Z,175.8293457,-38.80888748,2.10983963,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,30,22,13,0.12572151,58.15857315,0.3827361,0.17747158,POINT (1845677.3380236684 5700627.627812841)
2022-05-29 18:59:51.298000+00:00,2022p402139,earthquake,2022-05-29T19:03:01.726Z,175.8441925,-38.80223846,1.87405453,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,16,6,0.12806065,97.19380951,0.42769218,0.0,POINT (1846989.719589123 5701325.60609601)
2022-05-29 19:01:51.283000+00:00,2022p402143,earthquake,2022-05-29T19:48:46.693Z,175.8515167,-38.79679871,1.69337401,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,13,4,0.12821069,120.7369003,0.29300835,0.21900317,POINT (1847644.7116865988 5701909.572038173)
2022-05-29 19:25:00.405000+00:00,2022p402186,earthquake,2022-05-30T00:54:14.953Z,175.9582367,-38.86388779,1.71843725,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,17,6,0.10788102,89.48718262,0.48395787,0.0,POINT (1856673.4431432453 5694167.971719713)
2022-05-29 21:33:28.060000+00:00,2022p402427,earthquake,2022-05-29T21:36:49.398Z,175.8482056,-38.8162384,1.61764984,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,12,10,4,0.1406292,114.8458176,0.35507093,0.0,POINT (1847289.825635029 5699760.794072313)
2022-05-30 03:13:15.666000+00:00,2022p403065,earthquake,2022-05-30T03:38:51.346Z,175.8298645,-38.79967499,1.69702698,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,13,10,3,0.08051473,140.1023254,0.44832089,0.37154718,POINT (1845754.0695112273 5701648.787744477)
2022-05-30 09:58:47.616000+00:00,2022p403826,earthquake,2022-05-30T10:06:40.452Z,175.9762726,-38.85832596,1.69604727,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,15,4,0.15007752,114.1390381,0.3435479,0.0,POINT (1858258.7810658587 5694734.4297670275)
2022-05-31 04:27:36.892000+00:00,2022p405907,earthquake,2022-05-31T04:42:13.872Z,175.9904022,-38.84882736,1.43427668,4.48081398,MLv,,LOCSAT,confirmed,manual,iasp91,16,11,5,0.0897598,95.57420349,0.31977045,0.24580465,POINT (1859519.6340385915 5695748.684326487)
2022-05-31 08:48:50.419000+00:00,2022p406397,earthquake,2022-05-31T09:00:04.108Z,176.0082703,-38.8548851,1.93191038,5.92225885,M,,LOCSAT,confirmed,manual,iasp91,22,18,12,0.0746071,44.38426208,0.43434114,0.0,POINT (1861048.4404542954 5695025.293081626)
2022-05-31 10:32:36.612000+00:00,2022p406592,earthquake,2022-05-31T12:24:13.449Z,175.9600983,-38.87696457,1.97833342,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,17,19,0.1039438,83.06764221,0.34331966,0.0,POINT (1856787.893328882 5692711.20449869)
2022-05-31 15:18:54.095000+00:00,2022p407130,earthquake,2022-05-31T16:34:26.800Z,175.844223,-38.79647446,1.35813275,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,11,3,0.0897545,143.3500214,0.39659643,0.0,POINT (1847012.285609032 5701965.309684903)
2022-05-31 19:54:03.474000+00:00,2022p407646,earthquake,2022-05-31T19:56:20.974Z,175.8201141,-38.81655884,1.72461787,3.81400895,M,,LOCSAT,confirmed,manual,iasp91,16,11,6,0.0623568,88.38220978,0.36981694,0.0,POINT (1844849.3106814201 5699800.925434461)
2022-06-01 11:05:46.789000+00:00,2022p409355,earthquake,2022-06-01T11:17:07.063Z,175.9376526,-38.84975433,2.56338189,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,22,26,0.12733327,39.74279785,0.49938425,0.0,POINT (1854937.6207942634 5695794.502856289)
2022-06-01 11:07:42.309000+00:00,2022p409361,earthquake,2022-06-01T11:21:43.204Z,175.9534912,-38.84592438,2.21848369,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,18,16,0.11710583,46.83789062,0.49311394,0.0,POINT (1856326.1573832494 5696175.253006903)
2022-06-01 12:17:06.996000+00:00,2022p409491,earthquake,2022-06-01T12:20:54.629Z,176.0392914,-38.8158226,1.91513977,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,10,8,0.08544673,76.24899292,0.28212633,0.0,POINT (1863885.2648744034 5699272.065879247)
2022-06-01 13:29:02.490000+00:00,2022p409626,earthquake,2022-06-01T13:32:33.178Z,175.948822,-38.84484482,2.0251328,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,22,15,0.12088744,47.86883545,0.35628425,0.0,POINT (1855924.7238372797 5696308.189727901)
2022-06-01 14:04:29.237000+00:00,2022p409693,earthquake,2022-06-01T14:13:28.041Z,176.0242615,-38.79819489,1.58862318,3.55556893,MLv,,LOCSAT,confirmed,manual,iasp91,15,10,4,0.10654491,126.0298271,0.34678761,0.21754208,POINT (1862644.8238836182 5701272.089027213)
2022-06-01 14:06:22.414000+00:00,2022p409696,earthquake,2022-06-01T14:12:13.705Z,176.0457611,-38.82277298,2.07038875,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,17,9,0.07693699,42.39342499,0.45127671,0.0,POINT (1864421.3747234324 5698481.84437287)
2022-06-02 11:30:11.394000+00:00,2022p412105,earthquake,2022-06-30T22:21:20.616Z,175.7565155,-38.75894928,1.31504111,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,14,9,1,0.108085,195.3533173,0.10526975,0.0,POINT (1839519.4549079905 5706363.897679029)
2022-06-03 02:03:51.590000+00:00,2022p413745,earthquake,2022-06-03T03:52:12.873Z,176.0400391,-38.80712509,2.08014401,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,22,18,6,0.12251481,66.22515869,0.46685004,0.20538768,POINT (1863982.3327581934 5700235.339190946)
2022-06-03 05:18:50.103000+00:00,2022p414111,earthquake,2022-06-03T05:31:30.169Z,175.9043884,-38.85764694,1.6858945,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,21,19,7,0.10360132,93.08774185,0.51207286,0.20458507,POINT (1852022.4437327373 5695010.846963413)
2022-06-03 05:50:34.058000+00:00,2022p414171,earthquake,2022-06-14T04:25:45.108Z,175.9773712,-38.7653656,2.70344022,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,46,38,47,0.10047673,36.70437622,0.54483941,0.11290243,POINT (1858690.5072400507 5705049.909124413)
2022-06-03 06:25:40.657000+00:00,2022p414237,earthquake,2022-06-03T08:31:28.326Z,175.9931335,-38.76521301,1.65628294,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,13,10,5,0.10296254,104.7032166,0.30798859,0.36771746,POINT (1860060.8482845433 5705022.119136024)
2022-06-03 10:17:11.457000+00:00,2022p414671,earthquake,2022-06-03T10:23:53.476Z,176.010498,-38.80888748,2.42596011,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,41,33,26,0.13023917,34.98976135,0.44430156,0.21016636,POINT (1861410.165149293 5700124.693077204)
2022-06-03 12:27:35.673000+00:00,2022p414916,earthquake,2022-06-03T12:35:32.889Z,175.9162903,-38.82268524,1.68090099,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,19,14,1,0.12074702,122.9283819,0.4158299,0.0,POINT (1853179.3831154993 5698858.613158893)
2022-06-03 13:21:22.579000+00:00,2022p415017,earthquake,2022-06-03T14:03:40.575Z,175.9263153,-38.82152176,1.83434921,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,29,23,9,0.1284775,57.2787323,0.61519097,0.16476576,POINT (1854054.0108182149 5698959.909600549)
2022-06-03 22:49:38.342000+00:00,2022p416083,earthquake,2022-06-03T23:02:33.102Z,175.8272095,-38.80679703,1.36334951,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,19,13,3,0.07349416,150.3832855,0.32069391,0.07129614,POINT (1845498.9966034384 5700865.4049689295)
2022-06-04 05:00:33.766000+00:00,2022p416780,earthquake,2022-06-04T05:04:19.496Z,175.9997406,-38.77626419,1.84528198,12.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,25,25,16,0.11500156,61.39125061,0.30656885,0.22731913,POINT (1860594.7716538245 5703776.621388936)
2022-06-04 10:31:20.611000+00:00,2022p417401,earthquake,2022-06-04T10:43:13.548Z,176.0371857,-38.80172729,1.68391586,8.79253292,MLv,,LOCSAT,confirmed,manual,iasp91,20,13,3,0.11764101,82.71488953,0.44751823,0.26465146,POINT (1863754.4292591389 5700842.745555796)
2022-06-05 17:31:06.019000+00:00,2022p420891,earthquake,2022-06-05T17:37:15.803Z,175.996994,-38.76851273,1.45969521,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,10,9,5,0.10697118,93.1427002,0.21750345,0.27117114,POINT (1860384.3303464274 5704644.860498964)
2022-06-05 19:29:39.410000+00:00,2022p421114,earthquake,2022-06-05T19:42:07.427Z,175.9887848,-38.8273468,1.60611346,7.75880289,M,,LOCSAT,confirmed,manual,iasp91,18,16,7,0.15366779,82.94530869,0.43097776,0.0,POINT (1859457.3132451281 5698137.636580504)
2022-06-05 23:03:16.866000+00:00,2022p421515,earthquake,2022-06-05T23:08:01.327Z,175.9455109,-38.80113602,1.53830233,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,11,3,0.15029262,168.4151344,0.31388567,0.0,POINT (1855793.8059937302 5701169.119823974)
2022-06-05 23:03:56.781000+00:00,2022p421516,earthquake,2022-06-05T23:18:07.115Z,175.9653168,-38.82360458,2.47810391,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,36,29,30,0.15679032,35.2202301,0.43646192,0.0,POINT (1857433.1456573547 5698619.463869923)
2022-06-06 18:15:19.437000+00:00,2022p423677,earthquake,2022-06-06T19:01:37.487Z,175.8460693,-38.80427933,1.24835423,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,11,3,0.08479849,152.9010544,0.50170354,0.0,POINT (1847145.6727358266 5701093.999133305)
2022-06-06 20:41:57.742000+00:00,2022p423952,earthquake,2022-06-06T23:43:52.891Z,175.9746704,-38.8294487,1.98877582,4.78295946,MLv,,LOCSAT,confirmed,manual,iasp91,19,14,12,0.11025036,76.26889038,0.33765237,0.22599008,POINT (1858224.1983503094 5697944.348511064)
2022-06-06 21:01:37.891000+00:00,2022p423989,earthquake,2022-06-07T21:55:02.921Z,175.9710388,-38.81753159,2.15654151,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,34,29,21,0.11951345,36.39512634,0.37905403,0.18261755,POINT (1857951.9280513658 5699277.414019698)
2022-06-06 21:07:06.457000+00:00,2022p423999,earthquake,2022-06-06T22:38:14.570Z,175.9966431,-38.8151474,1.79555905,5.89222145,MLv,,LOCSAT,confirmed,manual,iasp91,18,15,11,0.10610241,51.05249023,0.30906627,0.11272868,POINT (1860184.0679804082 5699469.410008039)
2022-06-07 06:58:32.598000+00:00,2022p425109,earthquake,2022-06-07T10:09:28.444Z,175.9700623,-38.86330795,1.81243054,5.91445541,M,,LOCSAT,confirmed,manual,iasp91,24,19,11,0.09912658,47.3125,0.39050395,0.0,POINT (1857701.791469846 5694198.990269086)
2022-06-07 09:44:17.437000+00:00,2022p425420,earthquake,2022-06-08T03:29:53.888Z,176.0266876,-38.79111099,1.77476627,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,12,6,0.11186028,87.37565613,0.22964908,0.0,POINT (1862881.6123719285 5702051.428053498)
2022-06-07 11:34:48.995000+00:00,2022p425628,earthquake,2022-06-07T11:41:51.048Z,175.9525909,-38.86232376,2.07306835,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,27,20,19,0.11253972,49.29784107,0.47769326,0.12816072,POINT (1856189.1069117875 5694357.451276631)
2022-06-07 11:43:05.799000+00:00,2022p425643,earthquake,2022-06-07T11:58:01.738Z,175.9601746,-38.85744858,1.57723088,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,22,16,6,0.10822201,92.94781494,0.41283237,0.2086938,POINT (1856864.8086584473 5694877.27029891)
2022-06-07 13:37:36.477000+00:00,2022p425858,earthquake,2022-06-07T13:47:59.129Z,175.8962402,-38.79019547,1.6401028,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,14,11,3,0.13298154,136.0892944,0.77571684,0.28571035,POINT (1851552.741975995 5702520.325368456)
2022-06-07 15:06:47.621000+00:00,2022p426026,earthquake,2022-06-07T15:10:57.054Z,175.9510345,-38.86504745,1.89464845,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,23,15,15,0.11306491,83.77894962,0.36131306,0.1205045,POINT (1856044.2568632127 5694059.491677073)
2022-06-07 19:09:33.006000+00:00,2022p426480,earthquake,2022-06-19T21:00:49.134Z,176.014267,-38.80928421,3.52764228,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,34,24,87,0.12963575,34.5954895,0.42373791,0.17449389,POINT (1861736.050144157 5700069.859742676)
2022-06-07 22:38:45.733000+00:00,2022p426874,earthquake,2022-06-07T22:45:56.835Z,176.0227203,-38.80355072,1.76292967,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,11,6,0.14656313,87.48991394,0.36789882,0.0,POINT (1862491.278613566 5700682.018574061)
2022-06-09 08:54:51.653000+00:00,2022p430733,earthquake,2022-06-09T09:03:27.136Z,175.9171295,-38.82314682,1.87940549,7.85723257,MLv,,LOCSAT,confirmed,manual,iasp91,23,16,8,0.12119236,64.80210114,0.4588224,0.1591154,POINT (1853250.6155582233 5698805.050799953)
2022-06-09 11:44:30.391000+00:00,2022p431052,earthquake,2022-06-09T11:56:12.942Z,175.9481506,-38.83207321,1.74108051,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,14,8,0.14164795,81.89320374,0.27778054,0.0,POINT (1855912.229120855 5697727.716598466)
2022-06-09 11:49:33.977000+00:00,2022p431061,earthquake,2022-06-09T14:28:54.570Z,175.9472961,-38.85199738,1.62783518,8.81224823,M,,LOCSAT,confirmed,manual,iasp91,15,12,6,0.13749214,84.70046234,0.34854319,0.0,POINT (1855766.6275670466 5695518.535762184)
2022-06-09 13:34:21.212000+00:00,2022p431258,earthquake,2022-06-09T14:03:49.093Z,175.9569855,-38.83948135,1.99967221,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,33,27,15,0.11725824,44.65812683,0.36310324,0.0,POINT (1856652.646698412 5696880.606955621)
2022-06-09 14:12:09.398000+00:00,2022p431329,earthquake,2022-06-09T14:17:21.937Z,175.9468079,-38.8703537,2.51952865,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,36,28,30,0.11522157,46.11169434,0.39323348,0.0,POINT (1855658.4433851931 5693482.354066068)
2022-06-09 14:25:22.970000+00:00,2022p431353,earthquake,2022-06-09T14:40:04.286Z,175.947876,-38.86536789,1.85456259,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,29,21,13,0.1153962,72.99970055,0.60252011,0.0,POINT (1855769.0108171508 5694032.784498973)
2022-06-09 15:18:04.586000+00:00,2022p431452,earthquake,2022-06-09T15:54:10.920Z,175.9568329,-38.84764099,1.69110841,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,12,11,5,0.14540204,125.7029953,0.25502468,0.0,POINT (1856610.057191642 5695975.316926682)
2022-06-09 22:56:12.658000+00:00,2022p432312,earthquake,2022-06-09T22:59:52.389Z,175.9368286,-38.81215668,1.4867323,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,12,12,3,0.13957049,126.52108,0.24025765,0.0,POINT (1855000.345455245 5699970.117259183)
2022-06-10 02:49:08.061000+00:00,2022p432749,earthquake,2022-06-10T02:56:13.470Z,175.9360809,-38.82496643,2.20432971,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,28,21,17,0.13454612,65.43734741,0.28222798,0.15626304,POINT (1854889.6967347646 5698550.334234653)
2022-06-11 06:11:04.714000+00:00,2022p435831,earthquake,2022-06-11T06:21:01.216Z,175.900116,-38.82823944,1.85954568,9.52278614,MLv,,LOCSAT,confirmed,manual,iasp91,24,19,10,0.10696323,63.45452881,0.38644102,0.22558459,POINT (1851755.361488653 5698286.834572403)
2022-06-12 23:29:53.984000+00:00,2022p440484,earthquake,2022-06-12T23:46:04.647Z,175.962326,-38.85074997,2.44703431,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,28,24,22,0.14929383,44.49279785,0.51633368,0.16031486,POINT (1857075.6674732266 5695614.757140668)
2022-06-13 00:19:48.889000+00:00,2022p440577,earthquake,2022-06-13T00:46:10.568Z,175.9576263,-38.84523773,2.19735775,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,24,19,15,0.14634755,46.26519775,0.26637203,0.18015364,POINT (1856687.5708785877 5696239.847076239)
2022-06-13 00:20:49.434000+00:00,2022p440579,earthquake,2022-06-13T00:59:04.545Z,175.9780579,-38.85152817,2.06148205,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,13,4,0.15632942,90.40667725,0.38808731,0.23709775,POINT (1858438.3528263813 5695483.932067663)
2022-06-13 04:53:38.418000+00:00,2022p441091,earthquake,2022-06-13T04:58:14.684Z,175.9397583,-38.83057404,2.25062632,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,13,12,0.13568938,82.29167175,0.26497074,0.0,POINT (1855188.961587697 5697917.619484067)
2022-06-13 15:01:59.544000+00:00,2022p442233,earthquake,2022-06-13T15:14:57.002Z,175.9373932,-38.8577652,2.06684182,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,18,16,5,0.12928517,80.246521,0.29535031,0.24529162,POINT (1854886.4815521832 5694906.024071234)
2022-06-13 15:04:35.015000+00:00,2022p442238,earthquake,2022-06-13T15:09:32.691Z,175.947113,-38.8534584,1.94654566,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,19,7,0.13720247,80.54467773,0.26365678,0.0,POINT (1855745.4975702553 5695356.876085475)
2022-06-13 15:32:49.652000+00:00,2022p442289,earthquake,2022-06-13T15:39:50.296Z,175.9781952,-38.86424255,2.07664984,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,21,18,13,0.16085389,46.92913818,0.31911735,0.21579107,POINT (1858404.2038398776 5694072.239924622)
2022-06-13 15:42:12.612000+00:00,2022p442308,earthquake,2022-06-13T15:48:14.755Z,175.9680176,-38.85544968,2.00351918,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,16,1,0.15329951,89.09566498,0.55504551,0.0,POINT (1857552.7212576228 5695077.035858782)
2022-06-13 15:43:27.848000+00:00,2022p442311,earthquake,2022-06-13T15:49:29.034Z,175.9583435,-38.86894608,2.07100459,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,28,21,11,0.14535621,46.93904114,0.42121589,0.25230646,POINT (1856664.50353138 5693606.199745045)
2022-06-13 16:26:53.009000+00:00,2022p442390,earthquake,2022-06-15T04:58:11.326Z,175.9853058,-38.84502029,2.34009407,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,20,14,0.09506626,62.27119827,0.32373008,0.0,POINT (1859091.0843633222 5696185.754762551)
2022-06-14 08:39:52.292000+00:00,2022p444218,earthquake,2022-06-14T08:42:33.847Z,176.039444,-38.81097031,2.24938947,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,18,15,0.08966684,47.7333374,0.38445217,0.0,POINT (1863916.4426977658 5699810.235207451)
2022-06-16 09:36:31.332000+00:00,2022p449730,earthquake,2022-06-16T09:49:14.752Z,175.9803314,-38.86631393,2.52329237,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,33,27,33,0.09059414,41.5287056,0.49216517,0.18436772,POINT (1858582.0762844833 5693836.261169728)
2022-06-16 09:44:01.741000+00:00,2022p449744,earthquake,2022-06-16T09:58:59.643Z,175.9965668,-38.86945343,1.74453994,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,18,14,7,0.07754538,92.49407959,0.43615897,0.12855164,POINT (1859979.5327423527 5693441.618205115)
2022-06-16 09:46:42.690000+00:00,2022p449749,earthquake,2022-06-16T09:49:57.495Z,175.9880676,-38.85827255,1.34307927,5.0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,12,3,0.08745043,178.8038559,0.45236562,0.0,POINT (1859282.6562254776 5694706.899384256)
2022-06-16 10:22:11.102000+00:00,2022p449816,earthquake,2022-06-16T10:35:30.852Z,175.9801025,-38.87649536,1.45412226,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,23,16,8,0.13821258,81.72854614,0.6173555,0.20790812,POINT (1858525.2888711744 5692706.763408756)
2022-06-17 22:10:16.617000+00:00,2022p453848,earthquake,2022-06-17T22:17:08.722Z,175.9759521,-38.76317596,1.80767884,9.01308155,MLv,,LOCSAT,confirmed,manual,iasp91,19,15,6,0.09814769,73.8971405,0.2787127,0.16320283,POINT (1858575.0950771847 5705296.9726663325)
