publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2023p209041,earthquake,2023-03-19T08:17:28.723Z,2023-03-19T08:24:12.785Z,176.6446533,-38.09654617,1.943019003,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,31,25,14,0.05263430253,57.63098335,0.3598616556,0.2017296013
2023p209030,earthquake,2023-03-19T08:11:27.261Z,2023-03-19T08:14:20.664Z,176.6958923,-38.08922577,1.572173342,3.903590441,MLv,,LOCSAT,confirmed,manual,iasp91,13,11,5,0.01201096643,70.80262375,0.2561527729,0.1455149758
2023p209028,earthquake,2023-03-19T08:10:35.353Z,2023-03-20T11:44:12.168Z,176.6739807,-38.10005188,1.491572167,4.510651112,MLv,,LOCSAT,confirmed,manual,iasp91,16,12,6,0.03238424659,71.30661011,0.2282745439,0.1653388022
2023p209000,earthquake,2023-03-19T07:55:42.751Z,2023-03-19T08:05:08.023Z,176.6681824,-38.0869751,1.706963594,4.029533386,MLv,,LOCSAT,confirmed,manual,iasp91,29,23,9,0.03262106702,78.73972511,0.2614151664,0.1888673166
2023p208995,earthquake,2023-03-19T07:52:49.027Z,2023-03-19T08:07:48.586Z,176.7594604,-38.05318832,2.794570552,5.282166004,MLv,,LOCSAT,confirmed,manual,iasp91,28,22,42,0.0498477295,61.18339539,0.2305638425,0.2018372959
2023p208980,earthquake,2023-03-19T07:44:59.315Z,2023-03-19T07:57:30.275Z,176.7694702,-38.02326584,2.068039742,2.980746746,MLv,,LOCSAT,confirmed,manual,iasp91,17,15,16,0.08408518881,87.783741,0.6568480101,0.1478659593
2023p208975,earthquake,2023-03-19T07:42:15.037Z,2023-03-19T08:02:31.437Z,176.7407532,-38.03659058,1.822673109,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,11,5,0.07336935401,122.264801,0.2108473131,0.190757741
2023p208956,earthquake,2023-03-19T07:32:16.033Z,2023-03-19T08:21:27.767Z,176.6907654,-38.10256958,1.975790046,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,21,17,12,0.1181360334,86.48466492,0.1697543357,0.4038646743
2023p208947,earthquake,2023-03-19T07:27:22.448Z,2023-03-19T07:30:49.191Z,176.6597748,-38.10313416,2.134101818,6.909873962,MLv,,LOCSAT,confirmed,manual,iasp91,20,17,22,0.04370296746,57.68183327,0.2467284031,0.1804308716
2023p208942,earthquake,2023-03-19T07:24:47.959Z,2023-03-19T07:27:06.436Z,176.6635895,-38.10129547,1.750477288,4.075621128,MLv,,LOCSAT,confirmed,manual,iasp91,23,20,10,0.1165114641,76.35402441,0.2541876504,0.2964595201
2023p208934,earthquake,2023-03-19T07:20:03.540Z,2023-03-19T07:25:59.486Z,176.7510223,-38.03807831,2.407680169,3.652138472,MLv,,LOCSAT,confirmed,manual,iasp91,28,23,25,0.0560622029,91.28539276,0.2224290875,0.1358799839
2023p208925,earthquake,2023-03-19T07:15:25.911Z,2023-03-19T07:18:58.082Z,176.7637939,-38.02129745,1.781624637,6.959558487,MLv,,LOCSAT,confirmed,manual,iasp91,17,13,8,0.07556366175,88.45358658,0.6474664348,0.2220195951
2023p208898,earthquake,2023-03-19T07:01:02.552Z,2023-03-19T07:05:29.548Z,176.7514343,-38.03543091,2.191247897,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,25,19,13,0.07160750031,64.98112106,0.3598110872,0.161612814
2023p208881,earthquake,2023-03-19T06:51:53.431Z,2023-03-19T07:00:37.040Z,176.7600555,-37.99471664,1.993300703,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,10,6,0.06814766675,135.2214661,0.3325449046,0.1268944084
2023p208874,earthquake,2023-03-19T06:48:29.217Z,2023-03-19T06:53:41.942Z,176.6494751,-38.08708191,1.68681479,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,14,11,4,0.1039168388,77.90359497,0.3033170533,0.2281769527
2023p208856,earthquake,2023-03-19T06:38:32.592Z,2023-03-19T06:57:53.222Z,176.6603241,-38.09873199,2.594597303,4.957854748,MLv,,LOCSAT,confirmed,manual,iasp91,28,22,30,0.0415151231,40.07397842,0.2351483975,0.2237401462
2023p208844,earthquake,2023-03-19T06:32:07.436Z,2023-03-19T06:38:44.312Z,176.662735,-38.10183334,2.392527792,3.689766407,MLv,,LOCSAT,confirmed,manual,iasp91,29,25,22,0.04103343189,58.91624212,0.1892778746,0.219444947
2023p208822,earthquake,2023-03-19T06:20:37.087Z,2023-03-19T06:27:15.928Z,176.6593018,-38.10200119,1.891837432,2.548388481,MLv,,LOCSAT,confirmed,manual,iasp91,21,17,9,0.04354586825,72.30593872,0.289949505,0.3198463553
2023p208821,earthquake,2023-03-19T06:19:51.810Z,2023-03-19T06:22:01.317Z,176.6777039,-38.1037674,1.731744354,6.039915085,MLv,,LOCSAT,confirmed,manual,iasp91,14,12,7,0.03209204227,69.28805542,0.2118199738,0.2471253986
2023p208814,earthquake,2023-03-19T06:16:08.288Z,2023-03-19T06:32:39.428Z,176.7034454,-38.08604431,2.028623467,6.95442152,MLv,,LOCSAT,confirmed,manual,iasp91,20,16,13,0.03486688063,94.06140137,0.4737229383,0.2572323113
2023p208806,earthquake,2023-03-19T06:12:19.696Z,2023-03-19T06:19:55.458Z,176.7192993,-38.06533051,1.978725341,2.890452623,MLv,,LOCSAT,confirmed,manual,iasp91,28,24,10,0.04402245954,67.76195908,0.3979419212,0.3812786052
2023p208799,earthquake,2023-03-19T06:08:23.103Z,2023-03-19T06:10:39.252Z,176.6996307,-38.1096344,1.932218061,3.207825422,MLv,,LOCSAT,confirmed,manual,iasp91,22,18,12,0.02716753818,63.42349815,0.3180038962,0.3482125722
2023p208792,earthquake,2023-03-19T06:04:46.075Z,2023-03-19T06:08:39.579Z,176.657486,-38.07288742,2.222285647,5.25973177,MLv,,LOCSAT,confirmed,manual,iasp91,29,25,24,0.04223657027,55.31318665,0.3300883939,0.1983955384
2023p208791,earthquake,2023-03-19T06:04:10.918Z,2023-03-19T06:08:55.845Z,176.7441711,-38.02563095,2.167020226,4.037531376,MLv,,LOCSAT,confirmed,manual,iasp91,17,11,8,0.06828969717,111.8171387,0.1468745902,0.1913920816
2023p208758,earthquake,2023-03-19T05:46:26.619Z,2023-03-19T06:04:29.876Z,176.6570892,-38.10837936,2.136302707,2.774089813,MLv,,LOCSAT,confirmed,manual,iasp91,33,27,22,0.04808793589,52.49633265,0.3286814018,0.1954179739
2023p208739,earthquake,2023-03-19T05:36:09.701Z,2023-03-19T05:38:54.219Z,176.6699066,-38.08097458,1.716627377,4.283755779,MLv,,LOCSAT,confirmed,manual,iasp91,14,11,7,0.03118165955,79.77875972,0.2038399177,0.2132042532
2023p208733,earthquake,2023-03-19T05:34:06.257Z,2023-03-19T06:24:33.420Z,176.6942291,-38.06585312,2.202253171,5.837725163,MLv,,LOCSAT,confirmed,manual,iasp91,26,21,19,0.02126516402,52.22590637,0.3121749792,0.1805876048
2023p208721,earthquake,2023-03-19T05:26:46.842Z,2023-03-19T05:32:06.110Z,176.6521149,-38.11314011,2.229819949,3.662628412,MLv,,LOCSAT,confirmed,manual,iasp91,25,21,15,0.05394042283,48.82920885,0.2434761696,0.2024511255
2023p208710,earthquake,2023-03-19T05:20:53.129Z,2023-03-19T05:23:49.022Z,176.6591187,-38.10287094,1.770979627,3.609060526,MLv,,LOCSAT,confirmed,manual,iasp91,17,12,6,0.0440505147,80.6897049,0.2624094888,0.226872333
2023p208705,earthquake,2023-03-19T05:18:12.584Z,2023-03-19T06:21:58.014Z,176.7335052,-38.0650444,2.075676125,4.440455914,MLv,,LOCSAT,confirmed,manual,iasp91,12,9,5,0.02655760385,153.3689957,0.426939852,0.1599595403
2023p208701,earthquake,2023-03-19T05:17:01.185Z,2023-03-19T05:25:21.454Z,176.6958313,-38.07841873,2.048219656,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,26,22,13,0.0117764445,121.671524,0.4393540974,0.2342723543
2023p208697,earthquake,2023-03-19T05:13:49.887Z,2023-03-19T06:14:28.642Z,176.6826935,-38.08483124,2.621149589,6.28379631,MLv,,LOCSAT,confirmed,manual,iasp91,22,17,3,0.02102834545,84.4333725,0.198826784,0.2745026012
2023p208692,earthquake,2023-03-19T05:11:35.808Z,2023-03-19T05:19:09.259Z,176.6568756,-38.09039688,3.858897042,3.414013624,MLv,,LOCSAT,confirmed,manual,iasp91,42,37,90,0.04192564636,39.47822142,0.3559591651,0.2006599736
2023p208678,earthquake,2023-03-19T05:04:01.672Z,2023-03-19T05:10:37.536Z,176.7416534,-38.0573616,1.817217292,2.503247976,MLv,,LOCSAT,confirmed,manual,iasp91,22,18,10,0.04910122976,77.3579216,0.2860777807,0.1424513827
2023p208667,earthquake,2023-03-19T04:57:58.119Z,2023-03-19T06:07:13.291Z,176.657074,-38.08462143,1.680152382,9.855798721,MLv,,LOCSAT,confirmed,manual,iasp91,13,10,5,0.04121875018,80.51587296,0.1521106788,0.1894623769
2023p208648,earthquake,2023-03-19T04:48:09.857Z,2023-03-19T04:53:10.566Z,176.6532288,-38.10910034,2.045347711,2.986121655,MLv,,LOCSAT,confirmed,manual,iasp91,28,22,14,0.05107691884,52.21849632,0.235672546,0.238303472
2023p208644,earthquake,2023-03-19T04:45:38.350Z,2023-03-19T05:00:45.641Z,176.7393799,-38.05807877,1.79420214,2.77649188,MLv,,LOCSAT,confirmed,manual,iasp91,16,14,7,0.03476946801,77.11552048,0.303378141,0.2677556573
2023p208629,earthquake,2023-03-19T04:37:34.035Z,2023-03-19T04:41:40.841Z,176.6690369,-38.08678436,2.495838957,4.448758602,MLv,,LOCSAT,confirmed,manual,iasp91,22,19,26,0.03193067387,89.28513336,0.1928896311,0.2388507368
2023p208615,earthquake,2023-03-19T04:30:19.976Z,2023-03-19T04:36:19.895Z,176.6978912,-38.06536102,1.802103652,4.554143906,MLv,,LOCSAT,confirmed,manual,iasp91,12,8,6,0.02023422346,154.3970184,0.496454045,0.1832751506
2023p208594,earthquake,2023-03-19T04:19:36.395Z,2023-03-19T04:22:26.181Z,176.7503967,-38.0389328,1.514418071,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,11,9,4,0.0805144757,96.56848145,0.2257499563,0.264545671
2023p208557,earthquake,2023-03-19T03:59:13.927Z,2023-03-19T04:02:21.988Z,176.6818237,-38.10250854,1.603179786,6.99858284,MLv,,LOCSAT,confirmed,manual,iasp91,10,9,7,0.1175267249,83.15620422,0.2394859777,0.2528256602
2023p208549,earthquake,2023-03-19T03:55:33.837Z,2023-03-19T03:58:11.867Z,176.6745453,-38.10780716,2.278567722,2.650080681,MLv,,LOCSAT,confirmed,manual,iasp91,25,21,24,0.05106596649,80.05499546,0.532385272,0.2382864321
2023p208540,earthquake,2023-03-19T03:50:13.028Z,2023-03-19T03:56:17.027Z,176.6644592,-38.0682106,1.560772676,4.721393108,MLv,,LOCSAT,confirmed,manual,iasp91,12,10,4,0.08354201168,78.21191406,0.2013703807,0.2860950782
2023p208536,earthquake,2023-03-19T03:48:26.485Z,2023-03-19T05:47:33.494Z,176.7778625,-38.04713058,1.918226696,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,12,7,0.1024524271,124.8083496,0.466627481,0.24950626
2023p208535,earthquake,2023-03-19T03:47:49.936Z,2023-03-19T03:51:26.825Z,176.7709198,-38.05592728,1.639333774,3.881884098,MLv,,LOCSAT,confirmed,manual,iasp91,14,10,7,0.05634021014,83.69128418,0.5138338387,0.5214559055
2023p208490,earthquake,2023-03-19T03:23:57.522Z,2023-03-19T03:37:58.053Z,176.7453156,-38.04000854,1.842105421,3.420450211,MLv,,LOCSAT,confirmed,manual,iasp91,12,8,6,0.05191656202,108.9313278,0.1896512068,0.2740126577
2023p208460,earthquake,2023-03-19T03:07:30.833Z,2023-03-19T03:10:02.443Z,176.7293243,-38.07462692,2.544808482,3.529292583,MLv,,LOCSAT,confirmed,manual,iasp91,19,18,30,0.01813076064,79.94957352,0.2043535771,0.2531725982
2023p208439,earthquake,2023-03-19T02:56:44.592Z,2023-03-19T05:26:23.468Z,176.7424622,-38.03017807,1.980611059,4.831443787,MLv,,LOCSAT,confirmed,manual,iasp91,22,17,13,0.07004669309,123.9460068,0.1485803698,0.206337761
2023p208437,earthquake,2023-03-19T02:55:43.010Z,2023-03-19T02:59:16.461Z,176.6614685,-38.10739136,1.78691494,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,22,19,6,0.04462961107,52.84386396,0.534000133,0.287119026
2023p208435,earthquake,2023-03-19T02:54:11.346Z,2023-03-19T02:58:20.136Z,176.7359467,-38.04473114,1.728484442,4.871305943,MLv,,LOCSAT,confirmed,manual,iasp91,17,16,8,0.07684729248,80.71632767,0.3536441337,0.2574449398
2023p208425,earthquake,2023-03-19T02:49:17.673Z,2023-03-19T02:51:47.361Z,176.7515869,-38.04217911,2.365574862,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,18,17,25,0.05308287591,83.99356461,0.3186542125,0.12855017
2023p208394,earthquake,2023-03-19T02:32:28.458Z,2023-03-19T06:11:36.590Z,176.7615509,-38.06083298,2.133639037,4.318083286,MLv,,LOCSAT,confirmed,manual,iasp91,25,20,13,0.04705422372,76.65914536,0.2253748902,0.1642201015
2023p208393,earthquake,2023-03-19T02:31:55.905Z,2023-03-19T02:38:27.646Z,176.6950989,-38.10076141,2.002210943,6.088872433,MLv,,LOCSAT,confirmed,manual,iasp91,16,13,8,0.02053865418,76.76306534,0.40451819,0.3160524455
2023p208375,earthquake,2023-03-19T02:22:30.724Z,2023-03-19T02:44:51.073Z,176.6830444,-38.08214569,1.442067136,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,14,10,5,0.09728571028,77.65463257,0.2212593516,0.2893211876
2023p208370,earthquake,2023-03-19T02:19:49.416Z,2023-03-19T02:24:59.978Z,176.6788483,-38.12145996,1.698638331,7.631721497,MLv,,LOCSAT,confirmed,manual,iasp91,11,9,7,0.1363520771,113.5141373,0.4430435318,0.2039942682
2023p208364,earthquake,2023-03-19T02:16:48.541Z,2023-03-19T02:21:34.913Z,176.6873016,-38.11536407,1.726419231,5.643114567,MLv,,LOCSAT,confirmed,manual,iasp91,22,15,6,0.03622145578,50.82223892,0.4200048411,0.3504448161
2023p208339,earthquake,2023-03-19T02:03:13.289Z,2023-03-19T02:14:00.990Z,176.7464752,-38.04470825,1.986645818,3.590616226,MLv,,LOCSAT,confirmed,manual,iasp91,27,19,12,0.0486064516,80.9779129,0.1970924903,0.169658591
2023p208323,earthquake,2023-03-19T01:55:01.130Z,2023-03-19T01:59:11.973Z,176.6441345,-38.0716095,1.866030359,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,11,11,12,0.08984582126,95.30030251,0.1855755612,0.2552522969
2023p208314,earthquake,2023-03-19T01:50:00.566Z,2023-03-19T01:52:28.680Z,176.6949005,-38.10558701,2.053437106,5.88188076,MLv,,LOCSAT,confirmed,manual,iasp91,13,10,16,0.03500448912,99.064888,0.2633756591,0.2095528032
2023p208281,earthquake,2023-03-19T01:32:34.458Z,2023-03-19T01:36:10.000Z,176.6840515,-38.10694122,2.954776288,5.594471931,MLv,,LOCSAT,confirmed,manual,iasp91,25,23,54,0.03071665205,54.44873047,0.2908563105,0.245641269
2023p208271,earthquake,2023-03-19T01:27:01.797Z,2023-03-19T01:32:14.252Z,176.7385712,-38.05301666,2.24205575,4.945935726,MLv,,LOCSAT,confirmed,manual,iasp91,24,19,19,0.03822654113,59.44929886,0.321520519,0.1486970573
2023p208238,earthquake,2023-03-19T01:09:31.200Z,2023-03-19T01:19:23.655Z,176.6729889,-38.08473969,1.772051644,4.006836891,MLv,,LOCSAT,confirmed,manual,iasp91,16,14,7,0.02867134847,69.06412715,0.2875077087,0.2267771432
2023p208223,earthquake,2023-03-19T01:01:02.951Z,2023-03-19T01:05:19.750Z,176.6579895,-38.12238312,1.839605281,3.033739805,MLv,,LOCSAT,confirmed,manual,iasp91,18,13,10,0.05606901273,44.85238647,0.4583771773,0.1746925257
2023p208219,earthquake,2023-03-19T00:59:26.710Z,2023-03-19T01:06:55.854Z,176.7409821,-38.01250076,1.755616679,4.125236511,MLv,,LOCSAT,confirmed,manual,iasp91,17,13,7,0.059162274,114.3451309,0.1794971997,0.2098480474
2023p208208,earthquake,2023-03-19T00:53:45.316Z,2023-03-19T01:00:24.470Z,176.7572937,-38.04109573,2.184528572,4.912918568,MLv,,LOCSAT,confirmed,manual,iasp91,26,18,19,0.0668374449,82.17783737,0.2104753962,0.08609606609
2023p208200,earthquake,2023-03-19T00:49:13.919Z,2023-03-19T00:52:27.372Z,176.7302551,-38.0506897,2.046454956,3.259473562,MLv,,LOCSAT,confirmed,manual,iasp91,24,19,14,0.03671292216,104.6369781,0.3750971357,0.1967363963
2023p208198,earthquake,2023-03-19T00:47:54.896Z,2023-03-19T00:50:16.022Z,176.7031403,-38.07637405,2.09027487,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,11,9,0.0940220952,133.5548706,0.3142581431,0.3188840658
2023p208185,earthquake,2023-03-19T00:40:58.811Z,2023-03-19T00:44:57.330Z,176.7391663,-38.05475235,2.004331867,3.594654322,MLv,,LOCSAT,confirmed,manual,iasp91,17,13,6,0.05166986585,78.00481033,0.31060098,0.1946535887
2023p208180,earthquake,2023-03-19T00:38:46.398Z,2023-03-19T00:42:15.136Z,176.7374725,-38.05312347,2.903723932,4.253053188,MLv,,LOCSAT,confirmed,manual,iasp91,28,21,48,0.03762254491,59.32024002,0.4349075463,0.2243089708
2023p208150,earthquake,2023-03-19T00:22:32.369Z,2023-03-19T00:25:07.656Z,176.6756592,-38.09059143,1.764364219,4.870105267,MLv,,LOCSAT,confirmed,manual,iasp91,21,14,6,0.02746136673,75.51521301,0.4600940968,0.1998848855
2023p208148,earthquake,2023-03-19T00:21:40.635Z,2023-03-19T00:26:30.957Z,176.6829224,-38.08978653,1.743735026,3.174634933,MLv,,LOCSAT,confirmed,manual,iasp91,14,13,6,0.02172761969,76.81204224,0.297882767,0.2165383904
2023p208144,earthquake,2023-03-19T00:19:37.948Z,2023-03-19T00:22:47.784Z,176.679718,-38.10011292,1.834076813,5.021654129,MLv,,LOCSAT,confirmed,manual,iasp91,18,13,7,0.02861836925,75.77939224,0.2162204164,0.2406567072
2023p208143,earthquake,2023-03-19T00:18:44.440Z,2023-03-19T00:23:39.664Z,176.6913147,-38.09371185,1.834282488,6.618161678,MLv,,LOCSAT,confirmed,manual,iasp91,15,10,8,0.03992297128,115.5684967,0.3089427284,0.2405852056
2023p208132,earthquake,2023-03-19T00:13:15.333Z,2023-03-19T00:17:07.207Z,176.7526855,-38.0483017,2.610648047,2.527122259,MLv,,LOCSAT,confirmed,manual,iasp91,38,33,24,0.04908360541,61.82469559,0.350420684,0.1414938526
2023p208128,earthquake,2023-03-19T00:10:48.427Z,2023-03-19T00:15:18.345Z,176.6688538,-38.09313202,1.818179653,3.528096199,MLv,,LOCSAT,confirmed,manual,iasp91,21,15,9,0.108129181,78.74705601,0.4410793344,0.2605700735
2023p208113,earthquake,2023-03-19T00:02:42.965Z,2023-03-19T00:05:54.570Z,176.7563782,-38.03939056,1.806583255,3.158374786,MLv,,LOCSAT,confirmed,manual,iasp91,20,14,6,0.05763865262,110.4438095,0.4991375109,0.1898715294
2023p208105,earthquake,2023-03-18T23:58:31.356Z,2023-03-19T01:27:25.200Z,176.6399841,-38.07570648,1.82915735,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,14,13,11,0.09468842298,54.12860107,0.3980585081,0.2369240865
2023p208085,earthquake,2023-03-18T23:47:55.021Z,2023-03-18T23:50:21.957Z,176.6893463,-38.09090042,2.779921224,4.99405241,MLv,,LOCSAT,confirmed,manual,iasp91,24,19,30,0.0423483029,52.51959229,0.4490319512,0.2337247286
2023p208075,earthquake,2023-03-18T23:42:51.851Z,2023-03-18T23:45:35.441Z,176.7540894,-38.04158401,2.291389974,4.086834431,MLv,,LOCSAT,confirmed,manual,iasp91,21,17,13,0.05479954928,166.4978333,0.1778886924,0.2001375658
2023p208067,earthquake,2023-03-18T23:38:14.406Z,2023-03-18T23:42:17.605Z,176.7455902,-38.03704834,1.872311779,8.805729866,MLv,,LOCSAT,confirmed,manual,iasp91,17,11,13,0.07644414157,83.22753525,0.4232610195,0.2311277283
2023p208065,earthquake,2023-03-18T23:37:12.950Z,2023-03-18T23:41:06.265Z,176.6548462,-38.10337448,1.627365152,4.770731449,MLv,,LOCSAT,confirmed,manual,iasp91,17,13,6,0.04731141403,73.80737305,0.2646267336,0.2638482009
2023p208062,earthquake,2023-03-18T23:35:27.981Z,2023-03-18T23:43:02.390Z,176.8004303,-38.04924774,2.195895918,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,23,20,18,0.11826168,64.31418991,0.6245319233,0.1372050274
2023p208057,earthquake,2023-03-18T23:33:14.193Z,2023-03-18T23:35:29.918Z,176.6787567,-38.10879898,2.034636068,5.62498045,MLv,,LOCSAT,confirmed,manual,iasp91,24,15,11,0.03489298373,65.17436218,0.2996797962,0.20499896
2023p208055,earthquake,2023-03-18T23:31:47.655Z,2023-03-18T23:36:54.114Z,176.7343445,-38.05690765,1.710212383,3.402041197,MLv,,LOCSAT,confirmed,manual,iasp91,18,14,7,0.03311647102,116.5409317,0.2779470558,0.1557128187
2023p208043,earthquake,2023-03-18T23:25:27.299Z,2023-03-18T23:28:00.112Z,176.7336884,-38.04967117,2.087067154,3.912946939,MLv,,LOCSAT,confirmed,manual,iasp91,21,17,13,0.03889157251,79.25072861,0.3362847991,0.1201559381
2023p208040,earthquake,2023-03-18T23:23:50.664Z,2023-03-18T23:28:33.978Z,176.7638092,-38.02625275,2.047467749,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,28,21,11,0.07155875862,96.061203,0.3973613969,0.1736626239
2023p208038,earthquake,2023-03-18T23:23:13.905Z,2023-03-18T23:30:51.286Z,176.7528992,-38.0328064,1.711918759,4.343835831,MLv,,LOCSAT,confirmed,manual,iasp91,13,9,5,0.078108944,111.3951874,0.1701387144,0.1935131139
2023p208024,earthquake,2023-03-18T23:15:30.880Z,2023-03-18T23:18:58.816Z,176.7574921,-38.05317688,2.593738909,4.418993473,MLv,,LOCSAT,confirmed,manual,iasp91,33,28,26,0.04862982407,61.03825378,0.2272001148,0.141697181
2023p208022,earthquake,2023-03-18T23:14:23.889Z,2023-03-18T23:22:34.090Z,176.751709,-38.05361176,2.285612893,3.202503204,MLv,,LOCSAT,confirmed,manual,iasp91,27,22,25,0.04485824332,60.47854614,0.3523682465,0.1404196504
2023p208013,earthquake,2023-03-18T23:09:44.926Z,2023-03-18T23:13:27.141Z,176.7255096,-38.0565567,2.021803795,3.29767108,MLv,,LOCSAT,confirmed,manual,iasp91,21,16,9,0.02980405837,73.89093781,0.3241062697,0.1690434257
2023p208004,earthquake,2023-03-18T23:05:03.456Z,2023-03-20T12:03:31.834Z,176.7373047,-38.04465485,1.940056243,4.088010788,MLv,,LOCSAT,confirmed,manual,iasp91,24,18,6,0.04465638474,106.9544449,0.3096276212,0.3071895338
2023p208001,earthquake,2023-03-18T23:02:56.422Z,2023-03-18T23:07:03.021Z,176.7599182,-38.03867722,1.493685501,4.14988327,MLv,,LOCSAT,confirmed,manual,iasp91,15,10,5,0.08608776331,111.0205612,0.1599205274,0.2667581333
2023p207987,earthquake,2023-03-18T22:55:49.710Z,2023-03-18T23:00:18.736Z,176.7268372,-38.05421066,1.693639705,3.642358541,MLv,,LOCSAT,confirmed,manual,iasp91,14,10,7,0.03236939013,121.6571503,0.2598336438,0.2255593572
2023p207971,earthquake,2023-03-18T22:47:16.051Z,2023-03-18T22:49:32.368Z,176.7465515,-38.05378723,1.98535018,4.252370834,MLv,,LOCSAT,confirmed,manual,iasp91,25,18,11,0.0417830348,60.00264359,0.4571203712,0.2343640111
2023p207970,earthquake,2023-03-18T22:46:39.777Z,2023-03-18T22:51:33.949Z,176.7415161,-38.00994492,1.898714406,3.055439234,MLv,,LOCSAT,confirmed,manual,iasp91,16,11,6,0.05840076134,115.0163803,0.2822433657,0.1044331267
2023p207966,earthquake,2023-03-18T22:44:25.197Z,2023-03-18T22:47:24.801Z,176.7407837,-38.05448914,2.213045782,3.480813265,MLv,,LOCSAT,confirmed,manual,iasp91,23,18,19,0.03817934543,59.32815933,0.4455867656,0.1380182681
2023p207965,earthquake,2023-03-18T22:44:03.845Z,2023-03-18T22:49:08.851Z,176.7599487,-38.02839661,2.311995205,3.714079857,MLv,,LOCSAT,confirmed,manual,iasp91,18,12,9,0.08011692017,113.2165375,0.327229392,0.2147128604
2023p207957,earthquake,2023-03-18T22:39:29.829Z,2023-03-18T22:49:01.586Z,176.7348022,-38.05200195,1.838369457,3.776654482,MLv,,LOCSAT,confirmed,manual,iasp91,22,17,11,0.03735426068,105.2003937,0.2848078977,0.2209513403
